-2.212577015161514282e-01,5.547698140144348145e-01,4.875032901763916016e-01
-2.050154209136962891e-01,4.787566065788269043e-01,4.972763657569885254e-01
1.017339825630187988e-01,4.927824139595031738e-01,9.902257472276687622e-02
-7.083293795585632324e-02,5.539495944976806641e-01,4.495446681976318359e-01
-1.840807348489761353e-01,7.965141534805297852e-01,2.304322570562362671e-01
-2.154204845428466797e-01,7.969570159912109375e-01,2.365298569202423096e-01
-5.067776143550872803e-02,5.223586559295654297e-01,4.462240040302276611e-01
-1.045394688844680786e-01,5.159152150154113770e-01,4.707904160022735596e-01
1.055412888526916504e-01,4.997718930244445801e-01,1.732221245765686035e-01
-1.416260600090026855e-01,4.964255988597869873e-01,4.841635823249816895e-01
-1.621267199516296387e-02,6.289327144622802734e-01,3.835504353046417236e-01
-1.856540292501449585e-01,5.399137735366821289e-01,4.860504865646362305e-01
-2.165351212024688721e-01,6.992036104202270508e-01,4.171626269817352295e-01
-2.031232565641403198e-01,5.558229088783264160e-01,4.851520061492919922e-01
-5.629913508892059326e-02,6.382989883422851562e-01,4.081031978130340576e-01
-1.342890560626983643e-01,7.822108268737792969e-01,2.628903090953826904e-01
-1.269199699163436890e-01,7.351068258285522461e-01,3.584517240524291992e-01
5.471625924110412598e-02,5.415691137313842773e-01,3.417846560478210449e-01
6.759837269783020020e-02,6.213503479957580566e-01,2.412452995777130127e-01
-2.918495237827301025e-02,7.386635541915893555e-01,2.534900605678558350e-01
-2.959440648555755615e-02,5.009945034980773926e-01,4.375874102115631104e-01
-2.383516877889633179e-01,7.267073988914489746e-01,3.910753130912780762e-01
-1.134098470211029053e-01,4.929026365280151367e-01,4.769070744514465332e-01
4.102411866188049316e-02,6.700060963630676270e-01,2.415196895599365234e-01
8.536344766616821289e-02,5.164374113082885742e-01,2.865220308303833008e-01
-8.890116214752197266e-02,5.579518079757690430e-01,4.564648866653442383e-01
-2.177494764328002930e-01,5.426503419876098633e-01,4.897229969501495361e-01
1.053208112716674805e-02,6.955807209014892578e-01,2.743855118751525879e-01
-2.090978622436523438e-01,6.026577353477478027e-01,4.721201658248901367e-01
2.180537581443786621e-02,5.605924725532531738e-01,3.790919184684753418e-01
-1.241030693054199219e-01,6.004651784896850586e-01,4.559049010276794434e-01
6.367185711860656738e-02,6.343892216682434082e-01,2.306028604507446289e-01
-4.599317908287048340e-02,5.887852311134338379e-01,4.253154695034027100e-01
8.298990130424499512e-02,6.001056432723999023e-01,1.725589632987976074e-01
-6.889802217483520508e-02,7.603452205657958984e-01,2.596531510353088379e-01
-1.556513309478759766e-01,4.949142634868621826e-01,4.874704778194427490e-01
-5.005671083927154541e-02,7.594898939132690430e-01,2.183859795331954956e-01
6.601953506469726562e-02,5.863691568374633789e-01,2.922037839889526367e-01
-7.834206521511077881e-02,5.809473991394042969e-01,4.452976286411285400e-01
-6.714674830436706543e-02,6.708886623382568359e-01,3.926759660243988037e-01
6.691366434097290039e-03,6.256998181343078613e-01,3.623029589653015137e-01
-2.793859541416168213e-01,7.898080348968505859e-01,2.593511939048767090e-01
-2.054869681596755981e-01,4.856736660003662109e-01,4.966296553611755371e-01
-1.145621091127395630e-01,5.406940579414367676e-01,4.696289598941802979e-01
-1.226162910461425781e-01,6.585452556610107422e-01,4.273104667663574219e-01
2.657642960548400879e-02,5.925195217132568359e-01,3.585960268974304199e-01
-1.123857349157333374e-01,6.724249124526977539e-01,4.142756760120391846e-01
8.510050177574157715e-02,5.861942768096923828e-01,1.202281862497329712e-01
1.964521408081054688e-02,7.066297531127929688e-01,1.998438388109207153e-01
-1.495667695999145508e-01,5.382941365242004395e-01,4.795524477958679199e-01
-2.017236351966857910e-01,5.105123519897460938e-01,4.931617081165313721e-01
-2.147812843322753906e-01,5.076192021369934082e-01,4.951742589473724365e-01
5.638962984085083008e-02,5.586408376693725586e-01,3.311239182949066162e-01
-2.121592313051223755e-01,6.148582100868225098e-01,4.677534103393554688e-01
-2.252952754497528076e-02,7.448459863662719727e-01,1.394105255603790283e-01
-1.256909072399139404e-01,7.891585826873779297e-01,2.167278230190277100e-01
3.163814544677734375e-03,7.175958156585693359e-01,9.429085999727249146e-02
-1.325802803039550781e-01,6.700845956802368164e-01,4.230684936046600342e-01
5.398827791213989258e-02,6.473770141601562500e-01,7.959180325269699097e-02
-2.469590306282043457e-01,7.730883955955505371e-01,3.170778155326843262e-01
-2.292454838752746582e-01,8.023331165313720703e-01,1.470725685358047485e-01
-2.055302411317825317e-01,5.516301393508911133e-01,4.863983094692230225e-01
4.821100831031799316e-02,6.647425889968872070e-01,1.079809367656707764e-01
-1.915583908557891846e-01,8.012562990188598633e-01,1.375048756599426270e-01
-1.926826834678649902e-01,7.286967039108276367e-01,3.849416971206665039e-01
5.461522936820983887e-02,6.610081791877746582e-01,1.812222450971603394e-01
5.672425031661987305e-03,5.169227123260498047e-01,4.079282879829406738e-01
-5.567502975463867188e-02,6.810936927795410156e-01,3.762891292572021484e-01
-6.537753343582153320e-02,7.698696851730346680e-01,1.336517482995986938e-01
3.257888555526733398e-02,5.090428590774536133e-01,3.824327290058135986e-01
-6.080432236194610596e-02,6.331449747085571289e-01,4.137884080410003662e-01
8.596393465995788574e-02,5.480419397354125977e-01,2.634955048561096191e-01
-1.668646335601806641e-01,7.996013760566711426e-01,1.742141246795654297e-01
-1.831682473421096802e-01,5.402358174324035645e-01,4.855983853340148926e-01
-1.909421384334564209e-01,4.787393212318420410e-01,4.953734576702117920e-01
-1.433776319026947021e-01,7.634907960891723633e-01,3.188486099243164062e-01
-2.244947850704193115e-01,5.547584295272827148e-01,4.878481030464172363e-01
-1.212705373764038086e-01,6.767237782478332520e-01,4.145280122756958008e-01
-8.855709433555603027e-02,5.702403783798217773e-01,4.530086219310760498e-01
-1.386183500289916992e-02,5.657985210418701172e-01,4.109608530998229980e-01
-7.736399769783020020e-02,7.159531116485595703e-01,3.549007773399353027e-01
-3.847268223762512207e-02,6.761261224746704102e-01,3.670625090599060059e-01
-2.145019024610519409e-01,5.437698960304260254e-01,4.891297817230224609e-01
-1.461810320615768433e-01,7.082359790802001953e-01,3.961941897869110107e-01
-4.034373164176940918e-02,7.557049989700317383e-01,2.036593556404113770e-01
-1.464737802743911743e-01,7.966066598892211914e-01,1.717254817485809326e-01
-6.669031083583831787e-02,5.676756501197814941e-01,4.438151121139526367e-01
7.365858554840087891e-02,6.179695129394531250e-01,2.130592614412307739e-01
4.827022552490234375e-02,6.580162048339843750e-01,2.431388199329376221e-01
-6.410297751426696777e-02,7.695533037185668945e-01,1.931729167699813843e-01
8.524772524833679199e-02,5.935068130493164062e-01,1.689110398292541504e-01
-1.266275942325592041e-01,7.866212129592895508e-01,2.348538488149642944e-01
-1.121165305376052856e-01,5.846087336540222168e-01,4.574800729751586914e-01
-1.971143782138824463e-01,7.267217040061950684e-01,3.878431022167205811e-01
-1.001983135938644409e-01,7.559176683425903320e-01,3.075036108493804932e-01
-2.142598479986190796e-01,5.260245203971862793e-01,4.923655390739440918e-01
-2.115613520145416260e-01,4.768024981021881104e-01,4.982823729515075684e-01
-8.609209954738616943e-02,7.781128883361816406e-01,1.240869164466857910e-01
-2.374070882797241211e-02,7.405543327331542969e-01,9.619382023811340332e-02
-7.558707892894744873e-02,7.735180854797363281e-01,1.213748380541801453e-01
9.158974885940551758e-02,5.212819576263427734e-01,2.623689770698547363e-01
-3.371457755565643311e-02,7.533489465713500977e-01,1.570850461721420288e-01
-1.847538352012634277e-02,5.485039353370666504e-01,4.197486937046051025e-01
-2.194141596555709839e-01,6.710616946220397949e-01,4.388005435466766357e-01
-1.675031930208206177e-01,6.112990975379943848e-01,4.625507295131683350e-01
2.566972374916076660e-02,7.011080980300903320e-01,1.857514530420303345e-01
-1.106843352317810059e-01,1.438242793083190918e-01,4.817046523094177246e-01
-3.350902199745178223e-01,2.079366743564605713e-01,4.796682596206665039e-01
-2.568778395652770996e-02,-2.018260583281517029e-02,4.684588909149169922e-01
1.099851727485656738e-02,1.004954352974891663e-01,2.786967754364013672e-01
-2.269556820392608643e-01,-2.256232872605323792e-02,5.890891551971435547e-01
-9.505873918533325195e-02,7.667738944292068481e-02,5.128989219665527344e-01
-6.621091067790985107e-02,1.738315522670745850e-01,3.884209692478179932e-01
5.890518426895141602e-03,1.157229617238044739e-01,2.617332935333251953e-01
-2.507244944572448730e-01,5.564378947019577026e-02,5.785253643989562988e-01
-1.936090290546417236e-01,1.098092570900917053e-01,5.472773313522338867e-01
-2.811454534530639648e-01,2.158625423908233643e-01,4.710264801979064941e-01
-3.370039761066436768e-01,1.655201613903045654e-02,5.866724252700805664e-01
3.040716052055358887e-02,1.354059576988220215e-02,3.123267590999603271e-01
-8.763498067855834961e-02,1.069502532482147217e-02,5.281442403793334961e-01
-2.781032025814056396e-01,2.431573569774627686e-01,4.246333539485931396e-01
-1.479007452726364136e-01,-2.520337700843811035e-03,5.652965307235717773e-01
-2.659403383731842041e-01,-4.057055711746215820e-02,5.938802957534790039e-01
-2.676896452903747559e-01,1.444350183010101318e-02,5.885822772979736328e-01
-3.431856036186218262e-01,-6.587584316730499268e-02,5.925314426422119141e-01
-2.682970166206359863e-01,2.006956934928894043e-01,4.895203113555908203e-01
-3.404119610786437988e-01,1.498379111289978027e-01,5.340551733970642090e-01
-3.405548036098480225e-01,-7.072378695011138916e-02,5.927695631980895996e-01
-2.394116520881652832e-01,-4.659636318683624268e-02,5.920304656028747559e-01
-3.429892957210540771e-01,-6.768979132175445557e-02,5.925611853599548340e-01
-4.933178424835205078e-02,1.801518797874450684e-01,3.286281824111938477e-01
-4.153078794479370117e-02,2.448148280382156372e-02,4.795162677764892578e-01
-3.422002196311950684e-01,-7.511603832244873047e-02,5.926504731178283691e-01
-1.755277067422866821e-01,-2.500524744391441345e-02,5.777341723442077637e-01
-2.259850502014160156e-01,-6.175953894853591919e-02,5.906668901443481445e-01
-2.565836012363433838e-01,6.606078892946243286e-02,5.759282112121582031e-01
-1.793859899044036865e-01,2.670302391052246094e-01,2.327922284603118896e-01
-1.546657979488372803e-01,2.545015811920166016e-01,2.997425198554992676e-01
-2.627180218696594238e-01,3.137464076280593872e-02,5.852506756782531738e-01
-2.775138020515441895e-01,2.577691972255706787e-01,3.887512087821960449e-01
-1.661015301942825317e-01,6.255354732275009155e-02,5.578898787498474121e-01
-2.347678393125534058e-01,3.977541625499725342e-02,5.808187127113342285e-01
-1.764552444219589233e-01,1.807359755039215088e-01,4.877975583076477051e-01
-1.219301223754882812e-01,2.343364059925079346e-01,3.322659134864807129e-01
-2.015061378479003906e-01,-5.915552377700805664e-03,5.827993750572204590e-01
-1.501014828681945801e-01,2.349980175495147705e-01,3.773217201232910156e-01
-2.949604392051696777e-01,3.085055202245712280e-02,5.860494971275329590e-01
-1.322844773530960083e-01,9.020457416772842407e-02,5.314353108406066895e-01
-3.288451433181762695e-01,-1.662381738424301147e-02,5.914005041122436523e-01
-2.244207859039306641e-01,1.963378190994262695e-01,4.874781370162963867e-01
-5.954492092132568359e-02,-5.454613268375396729e-02,5.112735033035278320e-01
-1.228438466787338257e-01,-5.018611252307891846e-02,5.572749376296997070e-01
-1.000525653362274170e-01,2.072591781616210938e-01,3.777709603309631348e-01
-2.952203452587127686e-01,-5.900626629590988159e-02,5.948942899703979492e-01
-4.618361592292785645e-02,1.759962141513824463e-01,3.310552239418029785e-01
-2.733341157436370850e-01,1.729295253753662109e-01,5.179405212402343750e-01
-2.258125245571136475e-01,-1.273813843727111816e-02,5.880528092384338379e-01
-3.330995142459869385e-01,-6.644615530967712402e-02,5.932999849319458008e-01
-2.805031836032867432e-01,2.800941169261932373e-01,2.659644782543182373e-01
-1.753673255443572998e-01,-1.064147800207138062e-02,5.763492584228515625e-01
-3.356612324714660645e-01,-4.735104739665985107e-02,5.927391052246093750e-01
-2.883350551128387451e-01,-8.161440491676330566e-03,5.920206308364868164e-01
-2.610456943511962891e-02,1.528355777263641357e-01,3.251635730266571045e-01
-2.785847485065460205e-01,1.460672318935394287e-01,5.388964414596557617e-01
-2.966374158859252930e-03,9.952243417501449585e-02,3.525817990303039551e-01
-2.282085269689559937e-01,-3.262357786297798157e-02,5.899583697319030762e-01
-3.115476071834564209e-01,-3.619022667407989502e-02,5.936906933784484863e-01
-1.863407939672470093e-01,1.226511076092720032e-01,5.379800796508789062e-01
-2.813773751258850098e-01,2.402468770742416382e-02,5.873482823371887207e-01
-9.069268405437469482e-02,3.662940114736557007e-02,5.242534279823303223e-01
-5.849683284759521484e-02,1.131401211023330688e-02,5.021570920944213867e-01
-2.956452071666717529e-01,1.380463689565658569e-02,5.890962481498718262e-01
-4.253780841827392578e-02,1.306464672088623047e-01,4.101515710353851318e-01
-2.527363598346710205e-01,2.380538284778594971e-01,4.314328730106353760e-01
-2.891654968261718750e-01,-2.411992102861404419e-02,5.934423804283142090e-01
-2.971922159194946289e-01,-5.648199841380119324e-02,5.948181152343750000e-01
-1.496782600879669189e-01,1.777552664279937744e-01,4.763817787170410156e-01
-2.053038477897644043e-01,2.333922684192657471e-01,4.248336851596832275e-01
-1.798521876335144043e-01,2.066884338855743408e-01,4.572628140449523926e-01
-3.358916938304901123e-01,-3.836378827691078186e-02,5.923629403114318848e-01
-2.216609418392181396e-01,1.719005405902862549e-03,5.857426524162292480e-01
-2.466146051883697510e-01,2.511129081249237061e-01,4.007099866867065430e-01
2.623039484024047852e-02,6.566933542490005493e-02,2.515481114387512207e-01
-2.271151542663574219e-01,6.344989687204360962e-02,5.733438134193420410e-01
-3.083624541759490967e-01,1.568634510040283203e-01,5.310816168785095215e-01
8.293628692626953125e-03,1.100734099745750427e-01,2.646466791629791260e-01
-1.334241926670074463e-01,1.820588111877441406e-01,4.597201347351074219e-01
-2.302878499031066895e-01,-5.307327210903167725e-02,5.911000370979309082e-01
-2.309775650501251221e-01,-3.141245990991592407e-02,5.902689695358276367e-01
-3.173688054084777832e-01,9.913869947195053101e-02,5.640879869461059570e-01
-2.417379468679428101e-01,-2.338864654302597046e-02,5.910166501998901367e-01
-3.464932739734649658e-01,-6.832414865493774414e-02,5.922826528549194336e-01
-2.802492380142211914e-01,2.389311492443084717e-01,4.332986474037170410e-01
-8.003607392311096191e-02,1.556012928485870361e-01,4.378237724304199219e-01
-2.495258301496505737e-01,2.124391496181488037e-02,5.862226486206054688e-01
-3.324511945247650146e-01,7.995251566171646118e-02,5.707514286041259766e-01
-2.989909052848815918e-01,2.119241654872894287e-01,4.766164422035217285e-01
3.310710191726684570e-03,3.812924772500991821e-02,3.951141834259033203e-01
-2.365503609180450439e-01,2.564190030097961426e-01,3.823186159133911133e-01
-1.390157192945480347e-01,2.113960683345794678e-01,4.198172688484191895e-01
2.712848782539367676e-02,-8.810162544250488281e-04,3.392197191715240479e-01
-3.210279047489166260e-01,1.720932126045227051e-02,5.876331925392150879e-01
-3.092018365859985352e-01,7.640367001295089722e-02,5.733356475830078125e-01
-1.075180619955062866e-01,1.580652594566345215e-01,4.651105701923370361e-01
-2.457823753356933594e-01,2.662158012390136719e-01,3.510666191577911377e-01
-1.909367442131042480e-01,2.698948979377746582e-01,2.349060028791427612e-01
-2.279377877712249756e-01,9.340569376945495605e-04,5.868126153945922852e-01
-3.007147312164306641e-01,2.667112946510314941e-01,3.603095114231109619e-01
-3.024875521659851074e-01,1.540126800537109375e-01,5.333703756332397461e-01
-3.010531365871429443e-01,2.750865221023559570e-01,3.192738592624664307e-01
-1.493909657001495361e-01,-2.816134691238403320e-02,5.685650110244750977e-01
-2.686403393745422363e-01,-3.314144909381866455e-03,5.910717248916625977e-01
-2.889742553234100342e-01,2.024572491645812988e-01,4.884190559387207031e-01
-9.547354280948638916e-02,-6.527410447597503662e-02,5.410467982292175293e-01
-1.783998012542724609e-01,1.701211929321289062e-01,4.993565082550048828e-01
4.202887415885925293e-02,-5.047976225614547729e-02,2.673736512660980225e-01
-1.979829519987106323e-01,4.781860858201980591e-02,5.719865560531616211e-01
-2.616738379001617432e-01,2.518663406372070312e-01,4.023756384849548340e-01
1.806899905204772949e-02,3.840771317481994629e-02,3.486154079437255859e-01
-1.040130853652954102e-01,2.351756393909454346e-01,2.531769871711730957e-01
-2.952584028244018555e-01,1.715324223041534424e-01,5.196228623390197754e-01
-5.358120799064636230e-02,1.619398295879364014e-01,3.848730921745300293e-01
-1.723016202449798584e-01,2.322414815425872803e-01,4.064262509346008301e-01
-1.068440377712249756e-01,2.220635712146759033e-01,3.469231128692626953e-01
-2.034480869770050049e-01,-3.862798213958740234e-02,5.858848094940185547e-01
-1.159053295850753784e-01,2.356724143028259277e-01,3.087671399116516113e-01
-4.110139608383178711e-02,1.641536355018615723e-01,3.480964899063110352e-01
-2.327921688556671143e-01,2.417506873607635498e-01,4.185831248760223389e-01
-1.550821363925933838e-01,-2.430596575140953064e-02,5.705451369285583496e-01
-1.087449491024017334e-01,6.999129801988601685e-02,5.257866382598876953e-01
-1.159127652645111084e-01,-4.890672862529754639e-03,5.496500134468078613e-01
-1.856750696897506714e-01,-5.708888173103332520e-03,5.788225531578063965e-01
-3.249895870685577393e-01,2.769389450550079346e-01,3.038406670093536377e-01
-2.269074320793151855e-02,-5.294952541589736938e-02,4.674166440963745117e-01
-3.300693333148956299e-01,-7.025896012783050537e-02,5.935332775115966797e-01
-9.735816717147827148e-02,6.433501839637756348e-03,5.360569953918457031e-01
-2.842100560665130615e-01,2.785010635852813721e-01,2.894550561904907227e-01
-1.081810742616653442e-01,2.358709275722503662e-01,2.742733061313629150e-01
-3.290533125400543213e-01,-6.877985596656799316e-02,5.935935974121093750e-01
-9.700436890125274658e-02,8.126672357320785522e-02,5.122745037078857422e-01
-1.405830234289169312e-01,2.158944010734558105e-01,4.126384854316711426e-01
-2.122026383876800537e-01,-2.639127895236015320e-02,5.869094729423522949e-01
-3.196528851985931396e-01,9.375687688589096069e-02,5.662502050399780273e-01
-1.876534819602966309e-01,2.556588947772979736e-01,3.504894077777862549e-01
-1.726261526346206665e-01,1.716541349887847900e-01,4.952935576438903809e-01
-3.105898201465606689e-01,-6.042126193642616272e-02,5.945012569427490234e-01
-1.921168863773345947e-01,1.890867948532104492e-01,4.853777289390563965e-01
-6.133523583412170410e-02,1.085177809000015259e-02,5.051203966140747070e-01
-2.024502754211425781e-01,-5.380849540233612061e-02,5.862370729446411133e-01
-1.109225749969482422e-01,2.356474399566650391e-01,2.901212275028228760e-01
-3.231509625911712646e-01,-6.131253764033317566e-02,5.938907861709594727e-01
-3.295668363571166992e-01,-7.387270033359527588e-02,5.935778617858886719e-01
-7.614383101463317871e-02,1.973344683647155762e-01,3.548819422721862793e-01
-1.183219701051712036e-01,1.475132107734680176e-01,4.845488071441650391e-01
-2.014668136835098267e-01,1.590694487094879150e-02,5.796841382980346680e-01
-1.487222760915756226e-01,6.188639253377914429e-02,5.510038733482360840e-01
4.891982674598693848e-01,9.690262377262115479e-02,5.847970247268676758e-01
2.708144187927246094e-01,1.684357374906539917e-01,5.629653930664062500e-01
3.799674212932586670e-01,2.866869568824768066e-01,4.585202634334564209e-01
3.509922027587890625e-01,1.426499038934707642e-01,5.897765159606933594e-01
2.718386650085449219e-01,2.344299107789993286e-01,5.116887092590332031e-01
3.283848762512207031e-01,2.840736508369445801e-01,4.621892869472503662e-01
3.576752841472625732e-01,1.324733495712280273e-01,5.952413678169250488e-01
4.204583168029785156e-01,1.921560764312744141e-01,5.540249347686767578e-01
4.287519454956054688e-01,3.151131570339202881e-01,3.381260037422180176e-01
2.390925586223602295e-01,1.796268224716186523e-01,5.465559959411621094e-01
2.441011667251586914e-01,1.565367281436920166e-01,5.627597570419311523e-01
2.332350164651870728e-01,9.921355545520782471e-02,5.891115665435791016e-01
3.879128694534301758e-01,2.572915554046630859e-01,4.996450841426849365e-01
2.896262407302856445e-01,3.178121447563171387e-01,2.638963162899017334e-01
2.972623407840728760e-01,1.173685640096664429e-01,5.963549613952636719e-01
3.881758153438568115e-01,1.853864938020706177e-01,5.635813474655151367e-01
5.911327600479125977e-01,1.687929779291152954e-01,4.390818476676940918e-01
2.748070955276489258e-01,1.178836524486541748e-01,5.914618372917175293e-01
4.450425803661346436e-01,2.529580295085906982e-01,4.891135096549987793e-01
2.978285253047943115e-01,1.595883816480636597e-01,5.742535591125488281e-01
4.203628897666931152e-01,1.100922673940658569e-01,6.011531352996826172e-01
2.624013721942901611e-01,1.146767735481262207e-01,5.899823904037475586e-01
6.581131815910339355e-01,5.042923614382743835e-02,3.772808909416198730e-01
5.661161541938781738e-01,1.704954802989959717e-01,4.768363535404205322e-01
2.739064693450927734e-01,1.372878700494766235e-01,5.814948081970214844e-01
3.368376791477203369e-01,2.247430831193923950e-01,5.333063602447509766e-01
4.522021412849426270e-01,2.872673869132995605e-01,1.934163421392440796e-01
6.445116996765136719e-01,9.412752091884613037e-02,3.861739635467529297e-01
5.361711978912353516e-01,1.934504806995391846e-01,4.896709918975830078e-01
4.768443107604980469e-01,2.306334525346755981e-01,4.986796677112579346e-01
4.187153577804565430e-01,1.169904023408889771e-01,5.981625318527221680e-01
4.856390953063964844e-01,1.729241162538528442e-01,5.438103675842285156e-01
5.231270790100097656e-01,1.701624840497970581e-01,5.212695002555847168e-01
3.983770906925201416e-01,1.933254450559616089e-01,5.569782853126525879e-01
2.330329120159149170e-01,1.075211316347122192e-01,5.851849317550659180e-01
6.015624403953552246e-01,8.895017206668853760e-02,4.867367744445800781e-01
5.303822755813598633e-01,2.453325539827346802e-01,4.272007942199707031e-01
4.009625911712646484e-01,2.556600868701934814e-01,4.995373487472534180e-01
3.891089856624603271e-01,1.365191489458084106e-01,5.922690629959106445e-01
4.801097214221954346e-01,2.113825231790542603e-01,5.160949826240539551e-01
2.443080842494964600e-01,1.772175282239913940e-01,5.498228073120117188e-01
6.347100734710693359e-01,6.860645115375518799e-02,4.349530935287475586e-01
3.886745870113372803e-01,2.351206094026565552e-01,5.234147906303405762e-01
3.364968299865722656e-01,1.451184004545211792e-01,5.875729322433471680e-01
4.705815911293029785e-01,2.491276711225509644e-01,4.803780615329742432e-01
3.040610551834106445e-01,2.256276458501815796e-01,5.278588533401489258e-01
4.058338999748229980e-01,3.100425601005554199e-01,3.951390683650970459e-01
2.488070130348205566e-01,1.870881468057632446e-01,5.444065332412719727e-01
4.806216359138488770e-01,2.857739925384521484e-01,2.201269865036010742e-01
5.368839502334594727e-01,1.514143794775009155e-01,5.232651233673095703e-01
3.890007734298706055e-01,2.933204770088195801e-01,4.446247220039367676e-01
5.298724174499511719e-01,2.695764899253845215e-01,2.598024010658264160e-01
2.911454141139984131e-01,1.118775755167007446e-01,5.978083610534667969e-01
3.244051039218902588e-01,1.647982150316238403e-01,5.752562880516052246e-01
6.159332990646362305e-01,1.645704507827758789e-01,3.835978806018829346e-01
6.411369442939758301e-01,1.254271119832992554e-01,3.563986420631408691e-01
6.557313203811645508e-01,3.933623060584068298e-02,3.937239944934844971e-01
4.307754039764404297e-01,3.058375418186187744e-01,3.923462033271789551e-01
5.416354537010192871e-01,2.653481662273406982e-01,3.022021353244781494e-01
3.304801583290100098e-01,1.429751068353652954e-01,5.881712436676025391e-01
5.608856678009033203e-01,2.427364736795425415e-01,3.653909564018249512e-01
3.930671811103820801e-01,2.532159090042114258e-01,5.037298202514648438e-01
2.470673024654388428e-01,1.936416029930114746e-01,5.391035676002502441e-01
3.927487134933471680e-01,3.134732842445373535e-01,3.888317346572875977e-01
2.890608608722686768e-01,2.981884777545928955e-01,4.250937998294830322e-01
3.626274466514587402e-01,1.400498598814010620e-01,5.914087295532226562e-01
6.545339822769165039e-01,1.001353710889816284e-01,3.348995745182037354e-01
5.264343023300170898e-01,1.518757194280624390e-01,5.315948724746704102e-01
2.692621350288391113e-01,1.727084368467330933e-01,5.598759055137634277e-01
5.003406405448913574e-01,2.768031358718872070e-01,2.180657833814620972e-01
3.495180308818817139e-01,2.910468578338623047e-01,4.520574808120727539e-01
5.555597543716430664e-01,1.611168980598449707e-01,4.977074861526489258e-01
2.789098322391510010e-01,1.701417714357376099e-01,5.638813972473144531e-01
3.927225172519683838e-01,2.691500782966613770e-01,4.837236106395721436e-01
2.289769947528839111e-01,1.280673593282699585e-01,5.738422870635986328e-01
2.325270473957061768e-01,1.158546358346939087e-01,5.810393095016479492e-01
3.868284225463867188e-01,3.103058338165283203e-01,2.284265458583831787e-01
2.922562062740325928e-01,3.072684407234191895e-01,4.027359783649444580e-01
2.295517921447753906e-01,1.612761765718460083e-01,5.553767085075378418e-01
3.443616628646850586e-01,1.787810772657394409e-01,5.683963894844055176e-01
